"ID","appointment","lgbq","depression2","anxiety2","lowses","fgen","struggle2","disability2","transfer2","stigma","extent_out","csi","age3","gender3","race5"
23,"tenured",0,1,0,0,1,0,1,0,"1","none","fgen","50+","man","white"
230,"instructor",0,1,1,1,1,0,1,0,"1","some","fgen","50+","woman","white"
240,"tenured",0,0,0,1,1,1,0,0,"1","all","fgen","50+","man","white"
242,"instructor",0,0,1,1,1,0,0,1,"1","some","fgen","23-49","man","asian"
245,"tenured",0,1,0,0,1,0,0,0,"1","none","fgen","50+","man","white"
253,"tenuretrack",0,1,0,0,1,0,0,0,"1","none","fgen","23-49","man","white"
258,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","50+","man","white"
259,"instructor",0,0,0,0,1,0,0,0,"3","all","fgen","23-49","woman","white"
262,"tenured",0,0,1,1,1,0,0,0,"1","some","fgen","23-49","man","white"
263,"tenuretrack",0,0,0,1,1,1,0,1,"1","all","fgen","23-49","man","white"
267,"tenured",0,0,0,0,1,0,0,0,"1","some","fgen","23-49","man","white"
269,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","23-49","man","asian"
270,"tenured",0,0,0,1,1,0,0,0,"3","none","fgen",NA,"man",NA
275,"tenured",0,0,0,1,1,1,0,0,"1","all","fgen","50+","man","white"
277,"tenuretrack",0,NA,1,1,1,0,0,NA,"1","none","fgen","23-49","man","asian"
28,"tenured",0,0,1,0,1,0,0,1,"1","some","fgen","23-49","man","peer"
282,"tenured",1,0,0,0,1,0,0,0,"1","none","fgen","50+","man","peer"
291,"tenuretrack",1,1,1,0,1,1,1,0,"4","all","fgen","23-49","man","peer"
292,"tenuretrack",0,0,NA,NA,1,0,0,0,"1","none","fgen","23-49","man","asian"
297,"tenured",0,0,0,0,1,0,0,1,"1","all","fgen","50+","man",NA
298,"tenured",0,1,1,0,1,0,0,0,"1","some","fgen","50+","man","white"
299,"instructor",1,NA,NA,1,1,0,0,0,"4","none","fgen","23-49","man","peer"
301,"tenuretrack",0,1,1,0,1,0,1,0,"2","some","fgen","23-49","woman","white"
302,"tenured",0,NA,1,0,1,1,0,0,"1","none","fgen","50+","woman","white"
304,"tenured",0,1,1,0,1,0,0,0,"1","some","fgen","23-49","woman","white"
307,"instructor",0,1,1,0,1,1,0,0,"3","all","fgen","23-49","man","white"
311,"tenuretrack",0,0,0,1,1,0,0,0,"1","none","fgen","23-49","man","asian"
313,"tenured",0,0,0,1,1,0,0,0,"2","some","fgen","50+","man","white"
317,"instructor",0,1,1,1,1,0,0,0,"3","all","fgen","23-49","woman","white"
318,"tenured",NA,NA,NA,0,1,0,NA,0,"1","none","fgen","50+","woman","white"
32,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","50+","man","white"
320,"tenured",0,0,0,1,1,0,0,0,"1","none","fgen","50+","man",NA
322,"instructor",0,0,0,0,1,1,0,0,"1","some","fgen","23-49","woman","white"
327,"instructor",0,0,0,0,1,0,0,0,NA,"all","fgen","50+","woman","white"
329,"instructor",0,0,0,0,1,1,0,0,"2","some","fgen","23-49","woman","white"
33,"tenuretrack",0,1,1,0,1,0,0,0,"1","none","fgen","23-49","man","white"
334,"tenured",0,1,1,0,1,0,0,0,"2","some","fgen","23-49",NA,"white"
335,"instructor",0,1,1,0,1,0,0,0,"1","all","fgen","23-49","man","white"
337,"tenuretrack",0,1,0,1,1,0,0,0,"2","some","fgen","23-49","woman",NA
339,"instructor",0,0,0,0,1,0,0,0,"3","all","fgen","23-49","woman","peer"
340,"instructor",1,0,1,1,1,0,0,0,"1","all","fgen","23-49","woman","white"
342,"instructor",0,0,0,0,1,0,0,0,"2","none","fgen","23-49","man","peer"
344,"tenuretrack",0,0,0,1,1,0,0,0,"2","none","fgen","23-49","man","asian"
347,"tenured",0,0,0,0,1,0,0,0,"1","some","fgen","50+","man","white"
354,"instructor",0,1,1,1,1,1,0,1,"1","all","fgen","23-49","man","white"
362,"instructor",0,0,1,1,1,1,0,0,"2","all","fgen","23-49","woman","asian"
365,"tenured",0,0,1,0,1,0,0,0,"2","all","fgen","50+","woman","white"
368,"tenured",0,0,0,0,1,0,0,0,"2","none","fgen","23-49","man","white"
369,"tenured",0,0,0,0,1,0,0,1,"1","none","fgen","50+","woman","white"
371,"tenuretrack",0,0,0,1,1,0,0,0,"1","none","fgen","23-49","man","white"
374,"tenuretrack",0,0,1,0,1,0,0,0,"1","none","fgen","23-49","woman","white"
382,"tenured",0,0,0,1,1,0,0,0,"1","all","fgen","50+","man","white"
390,"instructor",0,0,0,0,1,1,NA,0,"2","all","fgen","23-49","woman","white"
393,"instructor",0,1,0,0,1,1,0,0,"2","some","fgen","23-49","man","peer"
40,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","50+","woman","white"
401,"tenured",0,0,0,0,1,0,0,0,"1","some","fgen","50+","man","white"
404,"instructor",0,1,1,0,1,0,0,1,"3","some","fgen","50+","man","white"
405,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","23-49","man","white"
409,"instructor",0,0,0,1,1,0,0,0,"1","some","fgen","50+","woman","white"
41,"tenuretrack",0,1,1,1,1,0,0,0,"1","none","fgen","23-49","man","white"
414,"instructor",0,0,1,0,1,0,0,0,"1","none","fgen","50+","man","white"
415,"tenured",0,1,0,1,1,0,0,0,"1","none","fgen","50+","woman","white"
416,"tenuretrack",0,1,1,0,1,1,0,1,"1","all","fgen","23-49","man","white"
419,"tenured",0,1,1,0,1,1,0,0,"1","some","fgen","23-49","woman","white"
421,"tenured",0,0,1,1,1,0,0,0,"1","all","fgen","23-49","woman","white"
423,"tenuretrack",0,0,0,0,1,0,0,0,"1","some","fgen","23-49","woman","white"
425,"tenured",0,0,0,1,1,0,0,0,"1","some","fgen","50+","man","white"
427,"instructor",0,0,0,0,1,0,0,0,"1","none","fgen","50+","woman","white"
433,"instructor",0,1,1,1,1,0,0,0,"1","some","fgen","23-49","woman","white"
435,"tenured",0,1,0,1,1,0,0,0,"1","some","fgen","50+","woman","white"
437,"tenured",0,0,0,1,1,0,0,1,"1","none","fgen","50+","man","white"
438,"instructor",0,0,1,0,1,1,0,0,"2","some","fgen","50+","woman","white"
441,"instructor",0,0,0,0,1,0,0,0,"1","none","fgen","23-49","woman","white"
442,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","50+","woman","white"
444,"tenured",0,0,1,0,1,0,0,0,"1","all","fgen","23-49","woman","white"
449,"tenuretrack",NA,NA,1,0,1,0,0,0,"1","none","fgen","23-49",NA,NA
455,"tenuretrack",0,0,0,0,1,0,0,0,NA,"none","fgen",NA,"man","asian"
469,"tenured",0,NA,1,0,1,0,0,0,NA,"none","fgen",NA,"man","white"
486,"instructor",0,0,0,0,1,0,0,0,"1","none","fgen",NA,"woman","white"
495,"instructor",0,0,1,0,1,0,0,0,"2","some","fgen","23-49","woman","peer"
498,"tenured",0,0,0,0,1,0,0,0,"1","all","fgen","23-49","man","peer"
50,"instructor",0,0,0,1,1,0,0,0,"1","some","fgen","23-49","woman","white"
505,"tenuretrack",0,0,0,1,1,0,0,0,"1","none","fgen","23-49","woman","white"
509,"instructor",0,0,0,0,1,0,0,0,"1","none","fgen","50+","man","white"
51,"instructor",0,0,0,0,1,0,0,0,"1","some","fgen","23-49","woman",NA
511,"instructor",0,0,0,1,1,0,0,0,"1","some","fgen","23-49","man","white"
513,"tenuretrack",1,1,0,1,1,0,0,0,"1","all","fgen","23-49","man","white"
518,"tenured",0,1,1,1,1,0,0,0,"3","all","fgen","50+","woman","white"
536,"instructor",NA,0,1,0,1,1,0,0,"3","some","fgen","50+","woman","white"
539,"tenured",0,0,0,0,1,1,0,0,"1","none","fgen","23-49","man","white"
540,"instructor",0,0,0,0,1,1,0,1,"2","none","fgen","50+","man","white"
543,"tenured",0,1,1,0,1,0,0,0,"1","all","fgen","50+","man",NA
553,"tenured",1,1,1,0,1,1,0,0,"2","some","fgen","23-49",NA,"asian"
554,"tenured",0,0,0,1,1,0,0,0,"1","none","fgen","50+","man","asian"
558,"tenuretrack",0,0,0,0,1,0,0,0,"1","some","fgen","23-49","man","asian"
561,"tenuretrack",0,0,1,0,1,0,0,0,"1","some","fgen","23-49","man","white"
57,"instructor",0,0,0,0,1,0,0,0,"2","all","fgen","50+","man","white"
570,"tenured",0,1,1,1,1,0,0,0,"3","all","fgen","23-49","woman","white"
572,"tenured",0,0,0,1,1,0,0,0,"3","some","fgen","50+","man","white"
574,"instructor",0,0,0,0,1,0,0,0,"1","none","fgen","50+","man","white"
577,"instructor",0,1,1,1,1,0,0,0,"1","some","fgen","50+","woman","white"
587,"tenuretrack",0,NA,NA,0,1,0,0,0,"2","none","fgen","23-49","woman","peer"
595,"instructor",0,1,1,1,1,0,0,0,"1","all","fgen","50+","woman","white"
596,"instructor",0,1,1,0,1,0,0,0,"1","some","fgen","50+","woman","white"
597,"tenured",0,0,0,0,1,1,0,0,"1","none","fgen","50+","man","white"
6,"tenured",0,1,0,1,1,0,0,0,"3","some","fgen","23-49","man","white"
604,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","50+","man","asian"
608,"instructor",0,0,1,0,1,0,0,0,"1","some","fgen","23-49","woman","white"
612,"tenured",NA,0,0,0,1,0,0,0,"1","none","fgen","50+","woman","peer"
620,"tenuretrack",0,0,0,1,1,0,0,0,"1","some","fgen","23-49","man","asian"
628,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","50+","man","white"
630,"tenured",0,0,0,1,1,0,0,0,"1","some","fgen","50+","woman","white"
638,"tenured",0,1,1,0,1,0,0,0,"1","none","fgen","23-49","man","white"
64,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","23-49","man","white"
641,"tenuretrack",0,0,0,1,1,0,0,1,"1","all","fgen","23-49","woman","white"
642,"tenured",0,0,0,1,1,1,0,0,"1","none","fgen","50+","man","white"
645,"instructor",0,1,1,0,1,0,0,0,"1","some","fgen","23-49","man","white"
648,"tenuretrack",0,0,0,1,1,0,0,0,"1","none","fgen","23-49","man","asian"
65,"tenuretrack",0,1,1,1,1,0,0,0,"3","none","fgen","50+","woman","peer"
654,"tenured",0,0,0,1,1,0,0,0,"1","none","fgen","50+","man","white"
655,"instructor",0,0,0,1,1,0,0,0,"1","none","fgen","23-49","man","asian"
66,"tenured",0,0,1,1,1,0,0,0,"1","all","fgen","50+","man","white"
660,"tenured",0,0,0,0,1,NA,0,0,"1","none","fgen","50+","woman","asian"
672,"tenured",0,0,0,1,1,1,0,0,"1","some","fgen","50+","man","white"
675,"instructor",0,0,0,1,1,0,0,1,"1","none","fgen","23-49","man","white"
676,"tenured",0,1,1,0,1,0,0,0,"1","none","fgen","50+","man","white"
678,"instructor",0,0,1,0,1,0,0,0,"3","some","fgen","23-49","woman","white"
680,"tenured",0,0,0,0,1,1,0,0,"1","none","fgen","50+","man","white"
681,"tenured",NA,0,0,0,1,0,1,0,"1","none","fgen","50+","man","white"
686,"tenuretrack",0,0,1,0,1,0,1,1,"3","some","fgen","23-49","woman","white"
687,"tenured",0,0,0,1,1,0,0,0,"1","none","fgen","23-49","man","asian"
691,"tenured",0,0,0,0,1,0,0,0,"3","none","fgen","23-49","man",NA
699,"tenuretrack",0,0,0,NA,1,NA,0,NA,"1","none","fgen","23-49","man","asian"
700,"tenured",0,1,1,0,1,0,0,0,"1","none","fgen","23-49","man","white"
702,"tenuretrack",0,0,0,0,1,0,0,0,"1","none","fgen","23-49","man","white"
705,"tenured",0,0,1,1,1,1,0,0,"1","all","fgen","23-49","woman","white"
706,"instructor",0,0,0,1,1,0,0,0,"1","some","fgen","50+","woman","white"
710,"tenured",0,0,0,1,1,0,0,0,"1","none","fgen","50+","man","white"
715,"instructor",0,1,1,1,1,1,0,1,"1","none","fgen","23-49","woman","white"
716,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","50+","woman","asian"
720,"instructor",0,0,0,0,1,0,0,0,"2","some","fgen","23-49","woman","white"
723,"instructor",0,0,0,0,1,0,0,0,"1","some","fgen","50+","woman","white"
727,"tenured",0,0,0,0,1,1,0,0,"2","all","fgen","23-49","woman","white"
728,"tenuretrack",0,0,0,0,1,0,0,0,"2","all","fgen","23-49","woman","white"
73,"tenured",1,0,0,1,1,1,0,0,"3","some","fgen","50+","woman","peer"
732,"tenured",0,0,0,1,1,1,0,0,"3","some","fgen","23-49","woman","white"
739,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","50+","woman","white"
74,"tenuretrack",0,1,1,0,1,0,0,0,"2","none","fgen","23-49","man","white"
741,"tenured",0,0,0,0,1,0,0,0,"1","some","fgen",NA,"woman","white"
744,"instructor",0,1,1,0,1,0,0,0,"1","some","fgen","23-49","woman","white"
753,"instructor",0,0,0,1,1,0,0,0,"2","some","fgen","23-49","woman","white"
754,"instructor",0,0,0,0,1,0,0,0,"2","none","fgen","23-49","woman","peer"
759,"instructor",0,0,0,0,1,0,0,0,"1","none","fgen","23-49","woman","white"
769,"tenuretrack",0,0,0,0,1,0,0,0,"1","none","fgen","23-49","woman",NA
772,"tenured",0,0,0,1,1,1,0,1,"1","all","fgen","50+","man","white"
777,"instructor",1,1,1,1,1,1,1,0,"4","all","fgen","23-49","man","white"
782,"tenuretrack",0,0,1,0,1,0,0,0,"1","none","fgen","23-49","man","white"
784,"instructor",0,1,0,1,1,0,0,0,"1","all","fgen","23-49","woman","white"
785,"tenured",0,0,0,1,1,0,0,0,"1","none","fgen","50+","man","white"
789,"tenured",1,1,1,0,1,0,0,0,"1","none","fgen","50+","man","white"
792,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","23-49","man","white"
795,"tenuretrack",0,0,0,1,1,0,0,0,"1","none","fgen","23-49","man","asian"
799,"tenured",0,NA,NA,0,1,0,NA,0,"2","some","fgen","50+","woman","white"
801,"tenuretrack",0,0,0,0,1,0,0,0,"1","none","fgen","23-49","man","asian"
811,"tenuretrack",0,0,0,0,1,0,0,0,"2","all","fgen","23-49","man","white"
815,"tenured",0,1,1,0,1,1,0,0,"2","all","fgen","23-49","man","white"
818,"tenured",0,0,0,0,1,1,0,0,"1","all","fgen","50+","man","white"
82,"tenuretrack",0,0,0,1,1,0,0,0,"2","some","fgen","23-49","woman","asian"
822,"tenured",0,0,0,1,1,0,0,0,"1","some","fgen","23-49","woman","white"
825,"tenured",0,0,1,1,1,0,0,0,"2","some","fgen","23-49","woman","white"
827,"tenuretrack",0,0,0,0,1,0,0,0,"1","none","fgen","23-49","man","asian"
83,"tenured",0,1,0,0,1,0,0,0,"1","none","fgen","50+","man","white"
833,"instructor",0,NA,0,0,1,0,0,0,"1","some","fgen","23-49","man","white"
835,"tenured",0,1,0,1,1,0,0,1,"1","none","fgen","23-49","man","white"
838,"instructor",1,0,1,1,1,0,0,0,"2","some","fgen","23-49","man","white"
840,"tenured",0,0,0,1,1,0,0,1,"1","none","fgen","23-49","man","white"
85,"instructor",1,1,1,0,1,0,0,0,"1","some","fgen","23-49","man","white"
856,"tenuretrack",0,0,1,1,1,0,0,0,"1","none","fgen","23-49","man","asian"
861,"tenured",0,0,0,1,1,0,0,0,"2","none","fgen","23-49","man","white"
862,"instructor",0,1,1,1,1,0,0,0,"1","all","fgen","23-49","man","white"
865,"tenured",0,0,0,0,1,0,0,0,"2","some","fgen","23-49","man","asian"
871,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","23-49","man","white"
874,"tenured",0,1,1,0,1,0,0,0,"1","all","fgen","50+","man","white"
876,"tenured",0,0,0,0,1,1,0,0,"1","all","fgen","50+","man","white"
880,"tenured",0,0,1,1,1,0,0,0,"1","none","fgen","50+","man",NA
887,"tenuretrack",0,1,1,1,1,0,0,1,"3","all","fgen","23-49","woman","white"
89,"instructor",0,1,0,1,1,0,0,0,"1","all","fgen","23-49","woman","asian"
896,"instructor",0,0,0,0,1,0,0,0,"1","some","fgen","23-49","man","white"
900,"instructor",0,0,1,0,1,0,0,1,"1","some","fgen","50+","man","white"
902,"tenured",0,0,0,1,1,0,0,0,"1","none","fgen","50+","woman","asian"
907,"tenuretrack",0,0,0,0,1,0,0,0,"1","none","fgen","23-49","man","asian"
910,"instructor",0,NA,1,0,1,1,0,0,"2","all","fgen","23-49","woman","white"
914,"tenured",0,1,1,1,1,0,0,0,"2","none","fgen","50+","woman","white"
916,"tenuretrack",0,0,0,0,1,0,0,0,"1","some","fgen","23-49","man","white"
917,"tenured",0,1,0,0,1,0,0,1,"2","none","fgen","50+","man","white"
925,"tenured",0,0,0,0,1,1,0,0,"1","none","fgen","50+","man","white"
926,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","50+","man","white"
928,"instructor",0,0,0,1,1,1,0,0,"2","some","fgen","50+","woman","white"
932,"instructor",0,0,0,1,1,1,0,0,"3","some","fgen","23-49","man","white"
934,"instructor",0,1,0,0,1,1,0,0,"1","none","fgen","50+","man","white"
935,"tenuretrack",0,1,0,0,1,0,0,0,"2","some","fgen","23-49","man","white"
937,"tenured",0,0,1,0,1,0,0,0,"1","none","fgen","50+","man","white"
938,"tenuretrack",0,0,0,1,1,0,0,0,"2","none","fgen","23-49","man","asian"
946,"instructor",0,1,0,1,1,0,0,1,"3","some","fgen","23-49","man","white"
947,"tenured",0,0,0,0,1,0,0,1,"1","none","fgen","23-49","man","white"
951,"tenuretrack",0,1,1,0,1,0,0,0,"1","some","fgen","23-49","woman","white"
953,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","50+","man","asian"
955,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","50+","man","white"
956,"tenured",0,1,0,1,1,0,0,0,"2","some","fgen","23-49","woman","white"
957,"tenured",0,1,1,0,1,0,0,0,"2","some","fgen","23-49","woman","white"
965,"tenured",0,0,0,0,1,0,0,0,"1","all","fgen","23-49","woman",NA
975,"tenured",0,0,0,0,1,0,0,0,"1","none","fgen","50+","man","white"
979,"tenured",0,0,0,1,1,0,0,0,"2","none","fgen","50+","man","white"
982,"tenured",0,1,1,0,1,0,0,1,"1","some","fgen","23-49","man","white"
987,"instructor",0,0,0,0,1,1,0,0,"3","all","fgen","50+","woman","white"
996,"tenured",0,0,0,0,1,1,0,0,"1","none","fgen","23-49","man","white"
1003,"tenured",0,0,1,0,1,1,0,1,"2","some","struggle","50+","man","white"
101,"instructor",0,1,1,0,0,1,0,0,"2","all","struggle","23-49","man","white"
1027,"tenured",0,0,0,1,1,1,0,0,"2","all","struggle","23-49","man","white"
1040,"instructor",0,1,1,0,0,1,0,1,"2","some","struggle","50+","man","white"
1041,"instructor",0,0,0,0,1,1,0,0,"2","some","struggle","50+","man","peer"
1047,"tenuretrack",0,1,1,1,0,1,0,1,"2","some","struggle","23-49","woman","white"
1049,"instructor",0,1,1,0,0,1,0,0,"3","all","struggle","23-49","man","white"
1061,"instructor",0,1,1,1,1,1,1,0,"2","some","struggle","23-49","man","white"
1063,"instructor",0,1,1,0,0,1,0,0,"1","none","struggle","50+","man","white"
1065,"instructor",0,0,1,0,1,1,0,0,"2","none","struggle","23-49","woman","white"
1072,"tenuretrack",1,0,0,0,0,1,0,0,"2","some","struggle","23-49",NA,"white"
108,"instructor",0,0,0,0,0,1,0,0,"1","all","struggle","23-49","man","white"
1083,"instructor",0,1,1,1,1,1,0,0,"2","some","struggle","50+","woman","peer"
1086,"tenured",0,0,0,0,0,1,0,0,"1","some","struggle","50+","man","white"
1090,"instructor",0,0,1,0,0,1,0,0,"3","some","struggle","23-49","woman","white"
1106,"tenured",0,NA,1,0,0,1,1,0,NA,"some","struggle",NA,"man",NA
1125,"instructor",0,NA,1,0,0,1,0,0,NA,"all","struggle",NA,"woman",NA
1130,"tenured",0,0,0,0,0,1,0,0,NA,"all","struggle",NA,"woman","asian"
1134,"tenured",0,0,1,0,1,1,0,0,NA,"all","struggle",NA,"man","white"
1148,"tenured",0,0,0,0,0,1,0,0,"1","all","struggle","50+","man","white"
1156,"tenured",0,0,0,1,1,1,0,0,"3","all","struggle","50+","man","white"
1161,"tenured",0,0,0,1,0,1,0,0,"1","none","struggle","50+","man","white"
1168,"tenured",0,0,0,0,1,1,0,0,"3","all","struggle","50+","man","white"
1169,"tenuretrack",0,0,NA,1,1,1,NA,0,"3","all","struggle","23-49","man",NA
1198,"tenured",0,0,1,0,0,1,0,0,"2","some","struggle","23-49","man","white"
1224,"tenured",0,0,0,0,0,1,1,0,"3","some","struggle","50+","man","peer"
1228,"instructor",1,1,1,0,0,1,0,0,"3","some","struggle","23-49","woman","white"
123,"tenured",0,0,0,0,0,1,0,1,"3","some","struggle","23-49","woman",NA
1234,"tenured",0,1,1,0,1,1,NA,0,"2","some","struggle","23-49","man","white"
1237,"instructor",0,NA,1,0,0,1,0,0,"3","all","struggle","23-49","woman","white"
1251,"tenured",0,0,0,1,0,1,0,0,"4","some","struggle","50+","woman","white"
1253,"instructor",0,1,1,1,0,1,0,0,"1","all","struggle","23-49","woman","white"
1254,"instructor",0,0,0,0,1,1,0,0,"4","none","struggle","23-49","woman","white"
1262,"instructor",0,0,0,0,0,1,0,0,"1","some","struggle","50+","man","white"
1272,"tenured",0,NA,NA,NA,NA,1,0,0,"1","none","struggle","23-49","man","asian"
1291,"tenured",0,0,NA,1,1,1,0,0,"2","none","struggle","50+","man","white"
1295,"tenuretrack",0,0,0,0,0,1,0,0,"2","some","struggle","23-49","woman","white"
1313,"instructor",0,0,1,0,1,1,0,0,"3","all","struggle","23-49","woman","white"
1314,"tenured",0,1,1,1,1,1,0,0,"3","some","struggle","50+","woman","peer"
1325,"instructor",0,0,1,0,0,1,0,0,"3","some","struggle","23-49","woman","white"
134,"instructor",0,1,1,0,0,1,1,0,"3","all","struggle","50+","man","white"
1342,"instructor",0,0,0,0,0,1,0,0,"3","none","struggle",NA,"man","white"
1362,"tenuretrack",0,0,1,1,1,1,0,1,"3","none","struggle","23-49","man","peer"
1371,"tenuretrack",0,0,1,1,1,1,1,1,"2","some","struggle","23-49","man","white"
138,"tenuretrack",0,0,1,1,0,1,0,0,"3","all","struggle","23-49","man","asian"
1389,"tenuretrack",0,0,0,0,1,1,0,0,"3","all","struggle","23-49","woman","white"
1390,"tenuretrack",0,1,1,1,0,1,0,0,NA,"none","struggle","23-49","man","asian"
1399,"instructor",0,1,1,0,1,1,0,0,"1","some","struggle","23-49","man","white"
140,"instructor",0,1,1,0,0,1,0,0,"2","some","struggle","23-49","woman","white"
1418,"tenured",0,1,1,1,1,1,NA,0,"3","some","struggle","23-49","man","white"
1420,"tenuretrack",0,1,1,1,1,1,0,0,"2","none","struggle","23-49","woman","peer"
1431,"instructor",0,1,1,0,0,1,0,0,"3","all","struggle","50+","woman","white"
1434,"instructor",0,1,1,0,0,1,0,0,"1","all","struggle","50+","woman","peer"
1447,"instructor",0,0,0,0,0,1,0,0,"2","some","struggle","23-49","man","white"
1451,"tenured",0,0,0,0,0,1,0,0,"1","some","struggle","23-49","man","white"
1456,"tenuretrack",0,0,0,0,0,1,0,0,"2","some","struggle","23-49","woman","white"
1461,"tenured",0,0,1,0,0,1,0,0,"2","all","struggle","50+","woman","white"
1464,"tenuretrack",0,1,1,0,0,1,0,0,"3","all","struggle","23-49","man","white"
1475,"instructor",1,1,1,1,1,1,0,1,"2","all","struggle","23-49","man","white"
1479,"tenuretrack",0,NA,1,1,0,1,0,0,"2","all","struggle","23-49","woman","peer"
1486,"instructor",0,0,0,0,0,1,0,1,"2","all","struggle","50+","man","white"
1490,"tenuretrack",0,NA,0,0,0,1,0,0,"1","some","struggle","23-49","man",NA
1492,"instructor",1,1,1,1,0,1,0,0,"4","all","struggle","23-49","woman","white"
1502,"tenuretrack",0,1,1,1,0,1,1,0,"3","some","struggle","23-49","woman","peer"
151,"tenured",0,0,0,0,0,1,0,0,"2","some","struggle","50+","man","white"
1520,"instructor",0,0,0,0,0,1,0,0,"3","some","struggle","23-49","woman","white"
1526,"tenured",0,NA,1,0,0,1,0,0,"1","some","struggle","23-49","woman","asian"
1547,"tenuretrack",0,1,1,1,1,1,NA,0,"2","all","struggle","23-49","woman","peer"
156,"instructor",0,1,1,0,0,1,0,0,"3","none","struggle","23-49","woman","white"
1592,"tenured",0,0,0,0,0,1,0,0,"2","some","struggle","23-49","woman","peer"
1599,"tenured",0,0,0,1,1,1,0,0,"2","all","struggle","23-49","man","white"
1609,"instructor",0,1,1,0,0,1,0,0,"4","some","struggle","23-49","woman","white"
1617,"tenured",0,1,1,0,0,1,0,0,"2","all","struggle","50+","man","white"
1632,"tenuretrack",0,1,1,1,0,1,0,0,"4","some","struggle","23-49","man","white"
1665,"instructor",1,0,0,1,1,1,0,0,"2","some","struggle","23-49","man","white"
1684,"instructor",0,1,0,0,0,1,0,0,"2","some","struggle","50+","man","white"
1709,"instructor",0,1,1,0,0,1,1,0,"3","all","struggle","50+","man","white"
171,"tenured",0,1,1,0,0,1,0,0,"2","some","struggle","50+","man","white"
1718,"tenured",NA,1,1,1,1,1,0,0,"3","some","struggle","23-49","man","white"
172,"instructor",0,0,0,1,1,1,0,0,"2","some","struggle","50+","woman","white"
1740,"instructor",0,0,0,0,0,1,0,1,"2","some","struggle","23-49","man","asian"
1742,"tenured",0,0,0,1,1,1,0,0,"3","some","struggle","50+","man","white"
1759,"tenured",0,0,0,0,0,1,1,0,"1","some","struggle","23-49","man",NA
1761,"instructor",0,0,0,0,0,1,0,0,"4","some","struggle","23-49","woman","peer"
1771,"tenured",0,1,1,1,1,1,0,0,"3","none","struggle","50+","man",NA
1784,"tenured",0,0,0,0,0,1,0,0,"1","all","struggle","50+","man","asian"
1789,"tenured",0,0,0,0,0,1,0,0,"2","all","struggle","23-49","woman","white"
1799,"instructor",0,1,1,0,1,1,0,0,"2","all","struggle","23-49","woman","peer"
1801,"tenured",0,0,0,0,0,1,1,0,NA,"all","struggle","50+","man","white"
1811,"tenured",0,1,1,0,1,1,0,0,"1","some","struggle","50+","man","white"
1824,"tenuretrack",0,0,1,1,1,1,1,0,"3","none","struggle","23-49","woman","white"
1842,"tenured",0,0,0,0,0,1,0,0,"2","none","struggle","50+","man","white"
1843,"tenured",0,1,1,0,0,1,0,0,"3","some","struggle","50+","man","white"
1855,"instructor",0,1,1,0,0,1,0,0,"3","some","struggle","50+","woman","white"
1859,"tenured",0,0,0,0,1,1,0,0,"1","none","struggle","50+","man","white"
1867,"instructor",0,0,0,0,1,1,0,0,"1","all","struggle","23-49","woman","white"
1878,"instructor",1,1,1,0,0,1,0,0,"3","some","struggle","23-49","woman","white"
1880,"tenured",0,0,1,0,0,1,0,1,"1","some","struggle","50+","woman","white"
1891,"tenured",1,1,1,1,1,1,0,0,"1","some","struggle","50+","man","white"
1894,"instructor",0,1,1,0,0,1,0,0,"1","some","struggle","23-49","woman","white"
1895,"tenured",0,0,0,0,0,1,0,0,"2","some","struggle","23-49","woman","white"
1898,"tenured",0,0,0,0,0,1,0,0,"1","some","struggle","50+","man","white"
190,"tenured",0,0,0,1,0,1,0,0,"2","some","struggle","50+","man","asian"
1903,"instructor",0,0,1,0,0,1,1,0,"3","all","struggle","23-49","woman","white"
1911,"tenuretrack",0,1,1,0,0,1,0,0,"2","all","struggle","23-49","woman","white"
1914,"instructor",0,1,1,0,1,1,0,0,"4","all","struggle","50+","woman","white"
1924,"tenured",0,1,0,1,0,1,0,1,"1","all","struggle","50+","man","white"
194,"tenuretrack",0,0,1,0,0,1,0,0,"2","all","struggle","23-49","woman","white"
1943,"tenured",0,0,0,0,0,1,0,0,"3","all","struggle","50+","man","white"
1959,"tenured",0,1,1,0,0,1,1,0,"3","none","struggle","50+",NA,"white"
1963,"tenured",0,0,1,0,0,1,0,0,"1","all","struggle","23-49","man","white"
1983,"tenuretrack",0,0,1,1,1,1,0,0,"2","none","struggle","50+","man","peer"
1987,"tenuretrack",0,0,0,0,1,1,0,0,"2","some","struggle","23-49","man","white"
